master_key,source_id,trade_name,active_ingredient,strength,dosage_form,package_shape,manufacturer_ar,source,source_uri
XRDF-7,7,VORICONAZOLE LEM 50,VORICONAZOLE,50 MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER,مختبرات شرق المتوسط للصناعات الدوائية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7
XRDF-70,70,ZOLINA-1 VIAL,CEFAZOLIN,1 G/VIAL,بودرة للحقن/فيال,FOR /1/VIAL,شركة شفا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/70
XRDF-700,700,VOLTAGESIC-75 VIAL,DICLOFENAC SODIUM,75 MG/VIAL,محلول للحقن/فيال,FOR /100/VIALS,/الفا / المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/700
XRDF-7000,7000,KANAMIDOL CTD TAB.,PARACETAMOL+CAFFEINE+MEPYRAMINE MALEATE,500MG+60MG+15MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7000
XRDF-7001,7001,IMILIN CREAM,LIDOCAINE+PRILOCAINE,2.5 %+2.5 %,كريم,FOR /30/G.CREAM IN ALU.TUBE,معمل اميسا,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7001
XRDF-7002,7002,KANA-OCUVITE CTD TAB.,VIT.A+E+C+SELENIUM+ZN+CU+LUTEIN,غير محدد,أقراص ملبسة,FOR /30/CTD TAB.IN PLASTIC CONTAINER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7002
XRDF-7003,7003,IMOCINE CAP.,LOPERAMIDE HYDROCHLORIDE,2 MG/CAP.,محافظ,FOR /10/CAP.BLISTER,ميديوتيك,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7003
XRDF-7004,7004,KANA-OCUVITE CTD TAB.,VIT.A+E+C+SELENIUM+ZN+CU+LUTEIN,غير محدد,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7004
XRDF-7005,7005,IMODICON,SIMETHICONE+LOPERAMIDE HCL,125 MG+2 MG/TAB.,أقراص,FOR /10/TAB.BLISTER,معمل غولدن ميدفارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7005
XRDF-7006,7006,KANAPHEN-25 TAB.,DIPHENHYDRAMINE HCL,25 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7006
XRDF-7007,7007,IMPENDO 4/10 TAB.,PERINDOPRIL+AMLODIPINE,4 MG+10 MG/TAB.,أقراص,FOR /14/TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7007
XRDF-7008,7008,KANAPLEXXIL CHILDREN SUPP.,PARACETAMOL+GUAIFENESIN+OXOMEMAZINE+NA-BENZOATE,66.6MG+66.6MG+3.3MG+66.3M,تحاميل,FOR /10/SUPP.STRIPS,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7008
XRDF-7009,7009,IMPENDO 4/5 TAB.,PERINDOPRIL+AMLODIPINE,4 MG+5MG/TAB.,أقراص,FOR /14/TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7009
XRDF-701,701,VERMA TAB.,FLUBENDAZOLE,100 MG/TAB.,أقراص,FOR /6/TAB.BLISTER,معمل السعد للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/701
XRDF-7010,7010,KANAPRAZOLE-20 S.R.CAP.,ESOMEPRAZOLE,20 MG/CAP.,محافظ,FOR /30/CAP.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7010
XRDF-7011,7011,IMPENDO 8/10 TAB.,PERINDOPRIL+AMLODIPINE,8 MG+10 MG/TAB.,أقراص,FOR /14/TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7011
XRDF-7012,7012,KANAPRAZOLE-40 S.R.CAP.,ESOMEPRAZOLE,40 MG/CAP.,محافظ,FOR /30/CAP.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7012
XRDF-7013,7013,IMPENDO 8/5 TAB.,PERINDOPRIL+AMLODIPINE,8 MG+5MG/TAB.,أقراص,FOR /14/TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7013
XRDF-7014,7014,KANAPRIL-20 TAB.,FOSINOPRIL SODIUM,20 MG/TAB.,أقراص,FOR /10/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7014
XRDF-7015,7015,IMPENDO PLUS 10/2.5/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,10MG+2.5MG+5MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7015
XRDF-7016,7016,KANAPRIL-20 TAB.,FOSINOPRIL SODIUM,20 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7016
XRDF-7017,7017,IMPENDO PLUS 5/1.25/10,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+10MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7017
XRDF-7018,7018,KANAPROFEN-100 SUSP.,IBUPROFEN,100 MG/5 ML.,معلق فموي,FOR /100/ML.SUSP.IN GLASS BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7018
XRDF-7019,7019,IMPENDO PLUS 5/1.25/5,PERINDOPRIL ARGININE+INDAPAMIDE+AMLODIPINE,5MG+1.25MG+5MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7019
XRDF-702,702,VOLTAGESIC-75 VIAL,DICLOFENAC SODIUM,75 MG/VIAL,محلول للحقن/فيال,FOR /1/VIAL,/الفا / المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/702
XRDF-7020,7020,KANAPROFEN-300 S.R.CAP.,IBUPROFEN,300 MG/S.R.CAP.,محافظ,FOR /20/CAP.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7020
XRDF-7021,7021,IMPERAN TAB.,METOCLOPRAMIDE HCL,10 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,الشرق للأدوية البشرية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7021
XRDF-7022,7022,KANASALAZIN TAB.,SULFASALAZINE,500 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7022
XRDF-7023,7023,IMPROMOOD SR***,AMITRIPTYLINE HCL,25 MG/CAP.,محافظ مديدة التحرر,FOR /20/CAP.BLISTER P.V.D.C.,حماة للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7023
XRDF-7024,7024,KANASALAZIN TAB.,SULFASALAZINE,500 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7024
XRDF-7025,7025,INCITE 50 TAB.,CLOMIPHENE,50 MG/TAB.,أقراص,FOR /10/TAB.BLISTER,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7025
XRDF-7026,7026,KANA-SALIZONE SCALP LOTION,BETAMETHASONE+SALICYLIC ACID,0.05 %+2 %,محلول,FOR /30/ML.LOTION IN PLASTIC BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7026
XRDF-7027,7027,INDALEXINE SR SR.CTD TAB.,INDAPAMIDE,1.5 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.ALU.ALU.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7027
XRDF-7028,7028,KANASAMTRIM SUSP.,SULFAMETHOXAZOLE+TRIMETHOPRIM,200 MG+40 MG/5 ML.,معلق فموي,FOR /60/ML.SUSP.IN GLASS BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7028
XRDF-7029,7029,INDAPAMIDE IBN AL-HAYTHAM-1.5 SR.CTD TAB.,INDAPAMIDE,1.5 MG/CTD TAB.,أقراص ملبسة,FOR /30/F.CTD TAB.BLISTER,شركة ابن الهيثم للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7029
XRDF-703,703,VERMEZOL CHEW.TAB.,MEBENDAZOLE,100 MG/TAB.,أقراص للمضغ,FOR /6/CHEW.TAB.STRIP,شركة عبد الوهاب القنواتي للمستحضرات الطبية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/703
XRDF-7030,7030,KANASPIRIN-100 TAB.,ACETYLSALICYLIC ACID,100 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7030
XRDF-7031,7031,INDAPAMIDE-1.25 CTD TAB.,INDAPAMIDE,1.25 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,كيمي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7031
XRDF-7032,7032,KANASPIRIN-325 TAB.,ACETYLSALICYLIC ACID,325 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7032
XRDF-7033,7033,INDAPAMIDE-2.5 CTD TAB.,INDAPAMIDE,2.5 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,كيمي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7033
XRDF-7034,7034,KANASTATIN ORAL DROP.,NYSTATIN,100000 IU/ML.,نقط فموية,FOR /60/ML.ORAL DROP IN GLASS BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7034
XRDF-7035,7035,INDASTAR-1.5 S.R.F.CTD TAB.,INDAPAMIDE,1.5 MG/CTD TAB.,أقراص ملبسة,FOR /30/F.CTD TAB.BLISTER,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7035
XRDF-7036,7036,KANASTATIN VAG.TAB.,NYSTATIN,100 000 IU/VAG.TAB.,أقراص مهبلية,FOR /12/VAG.TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7036
XRDF-7037,7037,INDELOL 10,PROPRANOLOL,10 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,ميديوتيك,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7037
XRDF-7038,7038,KANASTATIN CREAM,NYSTATIN,10.000 000 IU/100G.,كريم,FOR /20/G.CREAM IN ALU.TUBE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7038
XRDF-7039,7039,INDELOL 40,PROPRANOLOL,40 MG/CTD TAB.,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,ميديوتيك,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7039
XRDF-704,704,VOLTALINA EYE DROP,DICLOFENAC SODIUM,0.1%,قطرة عينية,FOR /5/ML.EYE DROP IN GLASS BOTTLE,معمل دلتا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/704
XRDF-7040,7040,KANASTATIN CREAM,NYSTATIN,10.000 000 IU/100G.,كريم,FOR /40/G.CREAM IN ALU.TUBE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7040
XRDF-7041,7041,INDELOL 80,PROPRANOLOL,80 MG/CTD TAB.,أقراص ملبسة,FOR /3/CTD TAB.BLISTER,ميديوتيك,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7041
XRDF-7042,7042,KANASTATIN OINT.,NYSTATIN,10.000 000 IU/100G.,مرهم,FOR /20/G.OINT.IN ALU.TUBE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7042
XRDF-7043,7043,INDERALMED 10,PROPRANOLOL,10 MG/TAB.,أقراص,FOR /40/TAB.BLISTER,المتوسط للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7043
XRDF-7044,7044,KANASTATIN OINT.,NYSTATIN,10.000 000 IU/100G.,مرهم,FOR /40/G.OINT.IN ALU.TUBE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7044
XRDF-7045,7045,INDERALMED 40,PROPRANOLOL,40 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,المتوسط للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7045
XRDF-7046,7046,KANASTATIN TAB.,NYSTATIN,500 000 IU/TAB.,أقراص,FOR /20/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7046
XRDF-7047,7047,INDERATEC 10,PROPRANOLOL,10 MG/TAB.,أقراص,FOR /10/TAB.BLISTER P.V.D.C.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7047
XRDF-7048,7048,KANA-SULIDE TAB.,NIMESULIDE,100 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7048
XRDF-7049,7049,INDERATEC 10,PROPRANOLOL,10 MG/TAB.,أقراص,FOR /30/TAB.BLISTER P.V.D.C.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7049
XRDF-705,705,VERMORAM SUSP.,ALBENDAZOLE,200 MG/5 ML.,معلق فموي,FOR /30/ML.SUSP.IN GLASS BOTTLE,شركة راما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/705
XRDF-7050,7050,KANATOX LOZENGE TAB.,MENTHOL+EUCALIPTUS OIL+EUGYNOL,3 MG+5 MG+3 MG,أقراص مص,FOR /15/LOZENGES BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7050
XRDF-7051,7051,INDERATEC 20,PROPRANOLOL,20 MG/TAB.,أقراص,FOR /10/TAB.BLISTER,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7051
XRDF-7052,7052,KANAVIT C SACHET,ASCORBIC ACID,500 MG/SACHET,ظروف,FOR /10/SACHETS,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7052
XRDF-7053,7053,INDERATEC 20,PROPRANOLOL,20 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7053
XRDF-7054,7054,KANAVIT.B.COMPLEX CTD TAB.,THIAMINE+VIT.B2+B6+B12,10MG+6MG+5MG+10MCG,أقراص ملبسة,FOR /20/CTD TAB.IN PLASTIC CONTAINER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7054
XRDF-7055,7055,INDERATEC 40,PROPRANOLOL,40 MG/TAB.,أقراص,FOR /10/TAB.BLISTER P.V.D.C.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7055
XRDF-7056,7056,KANAVIT.B.COMPLEX CTD TAB.,THIAMINE+VIT.B2+B6+B12,10MG+6MG+5MG+10MCG,أقراص ملبسة,FOR /30/CTD TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7056
XRDF-7057,7057,INDERATEC 40,PROPRANOLOL,40 MG/TAB.,أقراص,FOR /30/TAB.BLISTER P.V.D.C.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7057
XRDF-7058,7058,KANAVITA 0.025 % CREAM,TRETINOIN,0.025 %,كريم,FOR /30/G.CREAM IN ALU.TUBE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7058
XRDF-7059,7059,INDERATEC 60,PROPRANOLOL,60 MG/TAB.,أقراص,FOR /10/TAB.BLISTER P.V.D.C.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7059
XRDF-706,706,VOLTAMAX,PARACETAMOL+DICLOFENAC-K,500 MG+50 MG/CTD TAB.,أقراص ملبسة,FOR /20/CTD TAB.BLISTER,زين فارما للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/706
XRDF-7060,7060,KANAVIT-B1 TAB.,THIAMINE HCL,300 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7060
XRDF-7061,7061,INDERATEC 60,PROPRANOLOL,60 MG/TAB.,أقراص,FOR /30/TAB.BLISTER P.V.D.C.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7061
XRDF-7062,7062,KANAVIT-B1 TAB.,THIAMINE HCL,300 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7062
XRDF-7063,7063,INDERATEC 80,PROPRANOLOL,80 MG/TAB.,أقراص,FOR /10/TAB.BLISTER,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7063
XRDF-7064,7064,KANAWATI KANADOL ORAL DROPS,PARACETAMOL,100 MG/ML.,نقط فموية,FOR /15/ML.ORAL DROP IN GLASS BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7064
XRDF-7065,7065,INDERATEC 80,PROPRANOLOL,80 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7065
XRDF-7066,7066,KANAWATI KANADOL ORAL DROPS,PARACETAMOL,100 MG/ML.,نقط فموية,FOR /30/ML.ORAL DROPS IN GLASS BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7066
XRDF-7067,7067,INDITRO-100 CAP.,PREGABALIN,100 MG/CAP.,محافظ,FOR /30/CAP.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7067
XRDF-7068,7068,KANAWATI KANADOL-250 SUPP.,PARACETAMOL,250 MG/SUPP.,تحاميل,FOR /10/SUPP.STRIP,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7068
XRDF-7069,7069,INDITRO-150 CAP.,PREGABALIN,150 MG/CAP.,محافظ,FOR /30/CAP.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7069
XRDF-707,707,VERMOXINE SUSP.,MEBENDAZOLE,100 MG/5 ML.,معلق فموي,FOR /30/ML.SUSP.IN GLASS BOTTLE,شركة دومنا للصناعة الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/707
XRDF-7070,7070,KANAWATI KANADOL-500 TAB.,PARACETAMOL,500 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7070
XRDF-7071,7071,INDITRO-50 CAP.,PREGABALIN,50 MG/CAP.,محافظ,FOR /28/CAP.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7071
XRDF-7072,7072,KANAWATI KANADOL-500 TAB.,PARACETAMOL,500 MG/TAB.,أقراص,FOR /500/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7072
XRDF-7073,7073,INDITRO-75 CAP.,PREGABALIN,75 MG/CAP.,محافظ,FOR /28/CAP.BLISTER P.V.D.C.,معمل يونيفارما للصناعات الدوائية محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7073
XRDF-7074,7074,KANAWATI LAXOL SACHETS,MAGNESIUM OXIDE+CITRIC ACID+SODIUM PICOSULPHATE,غير محدد,ظروف,FOR /40/SACHETS OF 16.505 G.,شركة عبد الوهاب القنواتي للمستحضرات الطبية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7074
XRDF-7075,7075,INDO-25 CAP.,INDOMETHACIN,25 MG/CAP.,محافظ,FOR /30/CAP.BLISTER,شركة بحري الطبية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7075
XRDF-7076,7076,KANAWATI LAXOL SACHETS,MAGNESIUM OXIDE+CITRIC ACID+SODIUM PICOSULPHATE,غير محدد,ظروف,FOR /2/SACHETS OF 16.505 G.,شركة عبد الوهاب القنواتي للمستحضرات الطبية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7076
XRDF-7077,7077,INDO-25 CAP.,INDOMETHACIN,25 MG/CAP.,محافظ,FOR /100/CAP.BLISTER,شركة بحري الطبية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7077
XRDF-7078,7078,KANAWATI-ANTACID TAB.,AL-HYDROXIDE+MG-HYDROXIDE,200 MG+200 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7078
XRDF-7079,7079,INDO-25 CAP.,INDOMETHACIN,25 MG/CAP.,محافظ,FOR /10/CAP.BLISTER,شركة بحري الطبية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7079
XRDF-708,708,VOLTAMED EYE DROP,DICLOFENAC SODIUM,0.1%,قطرة عينية,FOR /5/ML.EYE DROPS IN GLASS BOTTLE,شركة ميديكو,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/708
XRDF-7080,7080,KANAWATI-ANTACID TAB.,AL-HYDROXIDE+MG-HYDROXIDE,200 MG+200 MG/TAB.,أقراص,FOR /60/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7080
XRDF-7081,7081,INDO-75 S.R. CAP.,INDOMETHACIN,75 MG/CAP.,محافظ,FOR /20/CAP.BLISTER,شركة بحري الطبية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7081
XRDF-7082,7082,KANAWATI-ANTACID TAB.,AL-HYDROXIDE+MG-HYDROXIDE,200 MG+200 MG/TAB.,أقراص,FOR /100/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7082
XRDF-7083,7083,INDOBINA CAP.,THIAMINE HCL+INDOMETHACIN,50 MG+25 MG/CAP.,محافظ,FOR /20/CAP.BLISTER,معمل دلتا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7083
XRDF-7084,7084,KANAWATI-ANTACID TAB.,AL-HYDROXIDE+MG-HYDROXIDE,200 MG+200 MG/TAB.,أقراص,FOR /500/TAB.BLISTER,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7084
XRDF-7085,7085,INDOBINA CAP.,THIAMINE HCL+INDOMETHACIN,50 MG+25 MG/CAP.,محافظ,FOR /30/CAP.BLISTER,معمل دلتا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7085
XRDF-7086,7086,KANAWATI-KANADOL SYRUP,PARACETAMOL,120 MG/5 ML.,شراب,FOR /100/ML.SY.IN GLASS BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7086
XRDF-7087,7087,INDOCHRON S.R. CAP.,INDOMETHACIN,75 MG/CAP.,محافظ,FOR /20/CAP.BLISTER,شركة كسبار وشعباني فارما,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7087
XRDF-7088,7088,KANAWATI-KANADOL SYRUP,PARACETAMOL,120 MG/5 ML.,شراب,FOR /60/ML.SY.IN GLASS BOTTLE,معمل القنواتي للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7088
XRDF-7089,7089,INDOCIN-100 SUPP.,INDOMETHACIN,100 MG/SUPP.,تحاميل,FOR /10/SUPP.STRIP,شركة الرازي محدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/7089
